SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
SO56398,6,3
SO56399,1,1
SO56400,3,2
SO56401,6,3
SO56402,3,2
SO56403,6,3
SO56404,6,3
SO56405,1,1
SO56406,3,2
SO56407,12,6
SO56408,6,3
SO56409,20,8
SO56410,1,1
SO56411,1,1
SO56412,3,2
SO56413,3,2
SO56414,6,3
SO56415,6,3
SO56416,1,1
SO56417,6,3
SO56418,3,2
SO56419,12,6
SO56420,3,2
SO56421,10,4
SO56422,6,3
SO56423,12,6
SO56424,3,2
SO56425,6,3
SO56428,18,9
SO56429,3,2
SO56430,12,6
SO56431,6,3
SO56432,6,3
SO56433,1,1
SO56434,6,4
SO56435,6,3
SO56436,3,2
SO56437,3,2
SO56438,6,3
SO56439,6,3
SO56440,2,2
SO56441,3,2
SO56442,6,3
SO56443,1,1
SO56444,6,3
SO56445,6,3
SO56446,20,8
SO56447,6,4
SO56448,3,2
SO56449,6,3
SO56450,20,8
SO56451,1,1
SO56452,6,3
SO56453,3,2
SO56454,6,3
SO56455,3,2
SO56456,1,1
SO56457,3,2
SO56458,1,1
SO56459,1,1
SO56460,6,3
SO56461,1,1
SO56462,6,3
SO56463,3,2
SO56465,3,2
SO56466,6,4
SO56467,6,4
SO56468,6,3
SO56469,1,1
SO56470,3,2
SO56471,10,4
SO56472,1,1
SO56473,10,4
SO56474,6,4
SO56475,3,2
SO56476,3,2
SO56477,20,8
SO56479,6,3
SO56480,10,4
SO56482,10,4
SO56483,10,4
SO56484,10,4
SO56485,15,5
SO56486,10,4
SO56487,1,1
SO56488,3,2
SO56489,6,3
SO56490,10,4
SO56491,6,3
SO56492,6,3
SO56493,1,1
SO56494,6,3
SO56495,3,2
SO56496,6,3
SO56497,6,3
SO56498,1,1
SO56499,20,8
SO56500,6,3
SO56501,10,4
SO56502,10,4
SO56503,6,3
SO56504,6,4
SO56505,6,4
SO56506,1,1
SO56507,3,2
SO56508,3,2
SO56509,3,2
SO56510,6,4
SO56511,3,2
SO56512,3,2
SO56513,3,2
SO56514,3,2
SO56515,1,1
SO56516,15,5
SO56517,6,3
SO56518,3,2
SO56519,3,2
SO56520,3,2
SO56521,6,4
SO56523,15,5
SO56524,1,1
SO56525,6,3
SO56526,10,4
SO56527,3,2
SO56528,10,4
SO56529,15,5
SO56530,6,3
SO56531,3,2
SO56532,15,5
SO56533,21,6
SO56534,10,4
SO56536,10,4
SO56537,3,2
SO56538,10,4
SO56539,10,4
SO56540,10,4
SO56541,12,6
SO56543,1,1
SO56544,3,2
SO56545,1,1
SO56546,1,1
SO56547,2,2
SO56548,1,1
SO56549,1,1
SO56550,3,2
SO56551,3,2
SO56552,20,8
SO56553,10,4
SO56554,1,1
SO56555,6,3
SO56556,2,2
SO56557,6,3
SO56559,1,1
SO56560,6,3
SO56561,3,2
SO56562,3,2
SO56563,10,4
SO56564,3,2
SO56565,6,3
SO56566,1,1
SO56567,3,2
SO56568,10,4
SO56569,3,2
SO56570,1,1
SO56571,6,3
SO56572,3,2
SO56573,3,2
SO56574,12,6
SO56575,6,4
SO56576,6,3
SO56577,1,1
SO56578,3,2
SO56579,1,1
SO56580,3,2
SO56581,6,3
SO56582,6,3
SO56583,6,4
SO56584,12,6
SO56585,6,3
SO56586,3,2
SO56587,6,3
SO56588,6,3
SO56589,3,2
SO56590,20,8
SO56591,10,4
SO56592,20,8
SO56593,6,3
SO56594,18,9
SO56595,15,5
SO56596,18,9
SO56597,10,4
SO56599,6,3
SO56600,10,4
SO56601,6,3
SO56602,6,4
SO56603,6,4
SO56604,3,2
SO56605,3,2
SO56606,3,2
SO56607,3,2
SO56608,12,6
SO56609,1,1
SO56611,6,3
SO56612,3,2
SO56613,20,8
SO56614,12,6
SO56615,6,3
SO56616,6,4
SO56617,3,2
SO56618,1,1
SO56619,3,2
SO56620,1,1
SO56621,3,2
SO56622,1,1
SO56623,3,2
SO56624,6,3
SO56625,3,2
SO56626,3,2
SO56628,1,1
SO56629,1,1
SO56630,3,2
SO56631,6,3
SO56632,6,3
SO56633,1,1
SO56634,6,3
SO56635,3,2
SO56636,6,4
SO56637,6,3
SO56638,20,8
SO56639,10,4
SO56640,6,3
SO56642,6,3
SO56643,10,4
SO56645,6,3
SO56646,3,2
SO56647,6,3
SO56649,10,4
SO56650,6,4
SO56651,3,2
SO56652,6,3
SO56653,1,1
SO56654,6,3
SO56655,1,1
SO56656,3,2
SO56657,2,2
SO56658,6,3
SO56659,6,3
SO56660,1,1
SO56661,3,2
SO56662,3,2
SO56663,3,2
SO56664,6,3
SO56665,1,1
SO56666,3,2
SO56667,6,3
SO56668,10,4
SO56669,6,3
SO56670,1,1
SO56671,10,4
SO56672,3,2
SO56673,21,6
SO56674,3,2
SO56675,1,1
SO56676,6,4
SO56677,6,3
SO56678,10,4
SO56679,10,4
SO56680,10,4
SO56681,12,6
SO56682,12,6
SO56683,6,3
SO56684,3,2
SO56685,10,4
SO56687,10,4
SO56688,1,1
SO56689,10,4
SO56690,20,8
SO56691,12,6
SO56692,3,2
SO56693,6,3
SO56694,15,5
SO56695,1,1
SO56696,3,2
SO56697,1,1
SO56698,6,3
SO56699,1,1
SO56700,6,3
SO56701,3,2
SO56702,3,2
SO56703,6,3
SO56704,1,1
SO56705,12,6
SO56706,1,1
SO56707,3,2
SO56708,6,3
SO56709,3,2
SO56710,3,2
SO56711,10,4
SO56712,12,6
SO56713,3,2
SO56714,3,2
SO56715,6,3
SO56716,1,1
SO56717,3,2
SO56718,6,3
SO56719,1,1
SO56720,3,2
SO56721,1,1
SO56723,3,2
SO56724,1,1
SO56725,3,2
SO56726,1,1
SO56727,1,1
SO56728,6,4
SO56729,3,2
SO56730,3,2
SO56731,3,2
SO56732,3,2
SO56733,6,3
SO56734,6,3
SO56735,6,3
SO56736,6,3
SO56737,3,2
SO56738,6,3
SO56739,6,3
SO56740,1,1
SO56741,10,4
SO56742,6,3
SO56744,3,2
SO56745,3,2
SO56746,15,5
SO56747,30,12
SO56748,10,4
SO56749,10,4
SO56750,15,5
SO56751,1,1
SO56752,3,2
SO56753,10,4
SO56754,10,4
SO56756,15,5
SO56757,6,3
SO56758,10,4
SO56759,1,1
SO56760,10,4
SO56761,3,2
SO56762,6,3
SO56764,10,4
SO56765,3,2
SO56766,1,1
SO56767,6,3
SO56768,3,2
SO56769,3,2
SO56770,6,3
SO56771,15,5
SO56772,3,2
SO56773,1,1
SO56774,3,2
SO56775,1,1
SO56776,12,6
SO56777,6,3
SO56778,10,4
SO56779,3,2
SO56780,3,2
SO56781,3,2
SO56782,1,1
SO56783,6,3
SO56784,3,2
SO56785,6,3
SO56787,20,8
SO56788,10,4
SO56789,6,3
SO56790,10,4
SO56791,3,2
SO56792,10,4
SO56793,6,4
SO56794,6,3
SO56795,10,4
SO56797,12,6
SO56798,1,1
SO56799,6,3
SO56800,1,1
SO56801,3,2
SO56802,3,2
SO56804,10,4
SO56805,3,2
SO56806,6,3
SO56807,1,1
SO56808,3,2
SO56809,1,1
SO56810,6,3
SO56811,1,1
SO56812,6,3
SO56814,3,2
SO56815,1,1
SO56816,1,1
SO56817,3,2
SO56818,3,2
SO56819,1,1
SO56820,3,2
SO56821,3,2
SO56822,3,2
SO56823,3,2
SO56824,1,1
SO56825,6,3
SO56826,3,2
SO56827,1,1
SO56828,6,3
SO56829,3,2
SO56830,6,3
SO56831,3,2
SO56832,6,4
SO56833,1,1
SO56834,3,2
SO56835,6,3
SO56836,10,4
SO56838,6,4
SO56839,3,2
SO56840,20,8
SO56843,10,4
SO56844,10,4
SO56845,3,2
SO56848,12,6
SO56849,12,6
SO56850,10,4
SO56851,1,1
SO56852,3,2
SO56853,6,3
SO56854,3,2
SO56856,1,1
SO56857,2,2
SO56858,12,6
SO56859,1,1
SO56860,1,1
SO56861,3,2
SO56862,1,1
SO56863,3,2
SO56864,3,2
SO56865,3,2
SO56866,6,3
SO56867,3,2
SO56868,3,2
SO56869,1,1
SO56870,6,3
SO56871,3,2
SO56872,3,2
SO56873,1,1
SO56874,3,2
SO56875,1,1
SO56876,3,2
SO56877,1,1
SO56878,3,2
SO56879,6,3
SO56880,12,6
SO56881,3,2
SO56882,6,3
SO56883,3,2
SO56884,1,1
SO56885,6,3
SO56886,3,2
SO56887,3,2
SO56888,10,4
SO56889,3,2
SO56890,6,4
SO56891,1,1
SO56892,1,1
SO56893,3,2
SO56894,20,8
SO56896,6,3
SO56897,12,6
SO56899,10,4
SO56900,1,1
SO56901,3,2
SO56902,1,1
SO56903,15,5
SO56904,3,2
SO56905,20,8
SO56906,6,4
SO56908,15,5
SO56910,1,1
SO56911,2,2
SO56912,1,1
SO56913,3,2
SO56914,1,1
SO56915,2,2
SO56916,6,3
SO56917,12,6
SO56918,10,4
SO56919,3,2
SO56920,3,2
SO56921,6,3
SO56922,3,2
SO56923,6,3
SO56924,1,1
SO56925,3,2
SO56926,6,3
SO56927,1,1
SO56928,10,4
SO56929,3,2
SO56930,1,1
SO56931,2,2
SO56932,3,2
SO56934,3,2
SO56935,3,2
SO56936,3,2
SO56937,3,2
SO56938,3,2
SO56939,1,1
SO56940,20,8
SO56942,6,3
SO56943,3,2
SO56944,10,4
SO56945,10,4
SO56946,3,2
SO56947,1,1
SO56948,6,3
SO56949,1,1
SO56950,10,4
SO56951,1,1
SO56952,18,9
SO56953,6,3
SO56955,20,8
SO56956,15,5
SO56957,20,8
SO56960,3,2
SO56961,15,5
SO56962,1,1
SO56963,1,1
SO56964,6,3
SO56965,3,2
SO56966,1,1
SO56967,3,2
SO56968,1,1
SO56969,10,4
SO56970,1,1
SO56972,10,4
SO56973,6,3
SO56974,6,3
SO56975,3,2
SO56976,6,3
SO56977,1,1
SO56978,3,2
SO56979,3,2
SO56980,6,3
SO56981,3,2
SO56982,12,6
SO56983,6,3
SO56984,3,2
SO56985,6,4
SO56986,1,1
SO56987,3,2
SO56988,3,2
SO56989,6,3
SO56990,15,5
SO56991,1,1
SO56992,1,1
SO56993,6,3
SO56994,3,2
SO56995,6,3
SO56996,3,2
SO56997,1,1
SO56998,1,1
SO56999,3,2
SO57000,10,4
SO57002,1,1
SO57004,6,3
SO57006,6,4
SO57007,6,3
SO57009,10,4
SO57010,42,12
SO57192,3,2
SO57193,6,3
SO57194,3,2
SO57196,6,3
SO57197,6,3
SO57198,1,1
SO57199,1,1
SO57200,3,2
SO57201,1,1
SO57202,1,1
SO57203,1,1
SO57204,12,6
SO57205,3,2
SO57206,12,6
SO57207,3,2
SO57208,6,3
SO57209,6,3
SO57210,10,4
SO57211,1,1
SO57212,1,1
SO57213,1,1
SO57214,3,2
SO57215,3,2
SO57216,6,3
SO57217,3,2
SO57218,1,1
SO57219,3,2
SO57220,10,4
SO57222,10,4
SO57223,3,2
SO57224,3,2
SO57225,10,4
SO57226,10,4
SO57227,3,2
SO57228,6,3
SO57229,3,2
SO57230,6,4
SO57232,18,9
SO57233,3,2
SO57234,12,6
SO57235,20,8
SO57236,12,6
SO57237,20,8
SO57240,10,4
SO57242,10,4
SO57243,3,2
SO57244,6,3
SO57245,6,4
SO57246,1,1
SO57247,3,2
SO57248,3,2
SO57249,3,2
SO57250,3,2
SO57251,3,2
SO57252,3,2
SO57253,1,1
SO57254,1,1
SO57255,1,1
SO57256,3,2
SO57257,6,3
SO57258,1,1
SO57259,3,2
SO57260,3,2
SO57261,3,2
SO57262,6,3
SO57263,6,3
SO57264,3,2
SO57265,6,3
SO57266,1,1
SO57267,1,1
SO57268,1,1
SO57269,1,1
SO57271,6,3
SO57272,3,2
SO57273,1,1
SO57274,3,2
SO57275,1,1
SO57276,3,2
SO57277,3,2
SO57278,3,2
SO57279,3,2
SO57280,1,1
SO57281,1,1
SO57282,6,3
SO57283,3,2
SO57284,3,2
SO57285,15,5
SO57286,3,2
SO57287,12,6
SO57288,6,4
SO57289,1,1
SO57290,1,1
SO57292,20,8
SO57295,6,3
SO57296,6,3
SO57297,6,3
SO57298,3,2
SO57299,10,4
SO57300,10,4
SO57301,6,3
SO57302,20,8
SO57303,30,10
SO57305,10,4
SO57306,6,3
SO57307,10,4
SO57308,2,2
SO57309,3,2
SO57310,10,4
SO57311,3,2
SO57312,3,2
SO57315,6,3
SO57316,1,1
SO57317,1,1
SO57318,1,1
SO57319,6,3
SO57320,10,4
SO57321,3,2
SO57323,3,2
SO57324,12,6
SO57325,3,2
SO57326,1,1
SO57327,6,3
SO57328,6,3
SO57329,3,2
SO57331,3,2
SO57332,6,3
SO57333,3,2
SO57334,3,2
SO57335,12,6
SO57336,12,6
SO57337,1,1
SO57338,6,3
SO57339,6,3
SO57340,6,3
SO57341,6,3
SO57342,6,3
SO57343,6,3
SO57344,1,1
SO57345,6,4
SO57346,1,1
SO57347,6,3
SO57348,6,3
SO57349,6,3
SO57350,3,2
SO57351,6,3
SO57352,10,4
SO57353,15,5
SO57354,10,4
SO57355,6,4
SO57356,15,5
SO57358,18,9
SO57359,10,4
SO57360,12,6
SO57361,1,1
SO57362,12,6
SO57366,10,4
SO57367,3,2
SO57369,10,4
SO57370,1,1
SO57371,3,2
SO57372,1,1
SO57373,6,3
SO57374,1,1
SO57375,6,3
SO57376,1,1
SO57377,6,3
SO57378,3,2
SO57379,10,4
SO57380,1,1
SO57381,1,1
SO57382,1,1
SO57383,3,2
SO57384,1,1
SO57385,6,3
SO57386,10,4
SO57387,6,3
SO57388,6,3
SO57389,3,2
SO57390,10,4
SO57391,6,3
SO57392,3,2
SO57394,1,1
SO57395,3,2
SO57396,3,2
SO57397,3,2
SO57398,1,1
SO57399,3,2
SO57400,1,1
SO57401,10,4
SO57402,1,1
SO57403,3,2
SO57404,1,1
SO57405,6,3
SO57406,6,3
SO57407,3,2
SO57408,6,3
SO57409,6,4
SO57410,6,3
SO57411,10,4
SO57412,12,6
SO57413,3,2
SO57414,10,4
SO57415,6,3
SO57416,10,4
SO57417,6,3
SO57418,15,5
SO57420,10,4
SO57421,12,6
SO57422,12,6
SO57423,10,4
SO57426,20,8
SO57427,3,2
SO57429,2,2
SO57430,1,1
SO57431,6,3
SO57432,1,1
SO57433,3,2
SO57434,1,1
SO57435,3,2
SO57436,1,1
SO57437,3,2
SO57438,6,3
SO57439,3,2
SO57440,6,3
SO57441,12,6
SO57442,10,4
SO57443,1,1
SO57444,6,3
SO57445,3,2
SO57446,1,1
SO57447,6,3
SO57448,3,2
SO57449,3,2
SO57450,3,2
SO57451,6,3
SO57452,1,1
SO57453,1,1
SO57454,3,2
SO57455,3,2
SO57456,3,2
SO57457,3,2
SO57458,1,1
SO57459,6,3
SO57460,3,2
SO57461,3,2
SO57462,3,2
SO57463,1,1
SO57464,15,5
SO57465,6,3
SO57466,1,1
SO57468,6,3
SO57469,10,4
SO57470,12,6
SO57472,20,8
SO57473,20,8
SO57476,10,4
SO57477,6,4
SO57478,12,6
SO57480,6,3
SO57481,6,3
SO57482,3,2
SO57483,6,3
SO57484,1,1
SO57485,6,3
SO57486,3,2
SO57487,3,2
SO57488,3,2
SO57489,2,2
SO57490,3,2
SO57491,6,3
SO57492,1,1
SO57493,1,1
SO57494,3,2
SO57495,6,3
SO57496,6,3
SO57497,3,2
SO57498,3,2
SO57499,1,1
SO57500,3,2
SO57501,3,2
SO57502,6,4
SO57503,6,4
SO57504,3,2
SO57505,15,5
SO57506,1,1
SO57507,6,3
SO57508,6,3
SO57509,15,5
SO57510,6,3
SO57511,1,1
SO57512,3,2
SO57513,6,3
SO57514,3,2
SO57515,6,3
SO57517,6,3
SO57518,10,4
SO57519,6,3
SO57520,6,4
SO57521,6,3
SO57522,1,1
SO57523,10,4
SO57524,3,2
SO57525,12,6
SO57526,10,4
SO57527,6,3
SO57528,6,3
SO57530,3,2
SO57531,6,4
SO57532,12,6
SO57535,10,4
SO57536,6,3
SO57537,10,4
SO57538,6,3
SO57539,3,2
SO57540,1,1
SO57542,6,3
SO57543,3,2
SO57544,3,2
SO57545,1,1
SO57546,3,2
SO57547,6,3
SO57548,6,3
SO57549,12,6
SO57550,6,3
SO57551,6,3
SO57552,6,3
SO57553,1,1
SO57554,6,3
SO57555,3,2
SO57556,1,1
SO57557,6,4
SO57558,3,2
SO57559,3,2
SO57560,6,3
SO57561,6,4
SO57562,3,2
SO57563,3,2
SO57564,6,3
SO57565,3,2
SO57566,6,3
SO57567,10,4
SO57568,15,5
SO57569,10,4
SO57570,6,3
SO57571,6,3
SO57572,15,5
SO57573,1,1
SO57574,3,2
SO57575,1,1
SO57576,6,3
SO57577,6,3
SO57578,1,1
SO57579,6,3
SO57580,1,1
SO57581,18,9
SO57582,6,3
SO57583,10,4
SO57584,3,2
SO57585,15,5
SO57586,12,6
SO57587,20,8
SO57590,18,9
SO57592,10,4
SO57594,12,6
SO57595,6,3
SO57596,6,3
SO57598,3,2
SO57599,12,6
SO57600,20,8
SO57601,6,3
SO57602,10,4
SO57603,10,4
SO57604,10,4
SO57605,6,3
SO57606,3,2
SO57607,3,2
SO57608,10,4
SO57609,1,1
SO57610,1,1
SO57611,3,2
SO57612,3,2
SO57613,12,6
SO57614,1,1
SO57615,3,2
SO57616,3,2
SO57617,1,1
SO57618,3,2
SO57619,3,2
SO57620,6,3
SO57621,3,2
SO57622,6,3
SO57623,3,2
SO57624,1,1
SO57625,1,1
SO57626,3,2
SO57627,1,1
SO57628,18,9
SO57629,6,3
SO57630,10,4
SO57631,10,4
SO57632,10,4
SO57633,6,4
SO57634,3,2
SO57635,12,6
SO57636,1,1
SO57637,1,1
SO57638,3,2
SO57639,3,2
SO57640,3,2
SO57641,1,1
SO57642,6,3
SO57644,6,3
SO57645,6,3
SO57646,6,4
SO57647,1,1
SO57648,12,6
SO57649,6,3
SO57650,3,2
SO57651,1,1
SO57652,3,2
SO57653,1,1
SO57654,3,2
SO57655,3,2
SO57656,3,2
SO57657,6,4
SO57658,1,1
SO57659,3,2
SO57660,6,3
SO57661,1,1
SO57662,3,2
SO57663,1,1
SO57664,10,4
SO57665,3,2
SO57666,3,2
SO57667,6,3
SO57668,6,3
SO57669,6,3
SO57670,1,1
SO57672,6,3
SO57673,20,8
SO57675,15,5
SO57676,10,4
SO57677,6,3
SO57679,20,8
SO57681,20,8
SO57682,3,2
SO57683,6,3
SO57685,10,4
SO57686,6,3
SO57688,6,4
SO57689,3,2
SO57690,10,4
SO57691,2,2
SO57692,1,1
SO57693,3,2
SO57694,6,3
SO57695,6,4
SO57696,3,2
SO57697,3,2
SO57698,1,1
SO57699,2,2
SO57700,12,6
SO57701,3,2
SO57702,2,2
SO57703,6,3
SO57704,6,3
SO57705,3,2
SO57706,12,6
SO57707,1,1
SO57708,10,4
SO57709,6,3
SO57710,6,3
SO57711,12,6
SO57712,6,3
SO57713,10,4
SO57714,6,3
SO57715,6,3
SO57716,3,2
SO57717,3,2
SO57718,3,2
SO57719,3,2
SO57720,2,2
SO57721,1,1
SO57722,10,4
SO57723,1,1
SO57724,1,1
SO57725,10,4
SO57726,3,2
SO57727,6,3
SO57728,12,6
SO57729,15,5
SO57730,6,4
SO57731,6,4
SO57732,15,5
SO57733,3,2
SO57734,3,2
SO57735,1,1
SO57737,1,1
SO57738,20,8
SO57739,1,1
SO57740,10,4
SO57741,6,4
SO57743,3,2
SO57744,6,3
SO57745,30,10
SO57747,1,1
SO57748,1,1
SO57749,3,2
SO57750,6,3
SO57751,10,4
SO57752,6,3
SO57753,1,1
SO57755,3,2
SO57756,10,4
SO57757,3,2
SO57758,3,2
SO57759,6,3
SO57760,3,2
SO57761,6,3
SO57762,3,2
SO57763,3,2
SO57764,1,1
SO57765,3,2
SO57766,3,2
SO57767,1,1
SO57768,3,2
SO57769,3,2
SO57770,1,1
SO57771,6,3
SO57772,1,1
SO57773,3,2
SO57774,6,3
SO57775,6,3
SO57776,3,2
SO57777,1,1
SO57778,1,1
SO57779,1,1
SO57780,1,1
SO57781,6,4
SO57782,6,3
SO57783,10,4
SO57784,3,2
SO57787,6,3
SO57790,6,3
SO57791,1,1
SO57792,2,2
SO57793,12,6
SO57794,3,2
SO57795,6,3
SO57796,3,2
SO57797,3,2
SO57798,6,3
SO57799,3,2
SO57800,1,1
SO57801,6,3
SO57802,3,2
SO57803,10,4
SO57804,3,2
SO57805,3,2
SO57806,3,2
SO57807,3,2
SO57808,10,4
SO57809,3,2
SO57810,3,2
SO57811,1,1
SO57812,10,4
SO57813,3,2
SO57814,12,6
SO57815,6,3
SO57816,3,2
SO57817,1,1
SO57818,3,2
SO57819,6,3
SO57820,12,6
SO57821,1,1
SO57822,6,3
SO57823,6,3
SO57824,10,4
SO57825,1,1
SO57826,6,3
SO57827,6,4
SO57828,10,4
SO57831,3,2
SO57832,18,9
SO57833,10,4
SO57834,1,1
SO57835,10,4
SO57836,3,2
SO57837,20,8
SO57838,6,3
SO57839,18,9
SO57842,15,5
SO57843,12,6
SO57844,6,3
SO57845,3,2
SO57846,6,3
SO57847,1,1
SO57848,12,6
SO57849,3,2
SO57850,3,2
SO57851,3,2
SO57852,6,3
SO57853,1,1
SO57855,10,4
SO57856,3,2
SO57857,1,1
SO57858,1,1
SO57859,10,4
SO57860,6,3
SO57861,6,3
SO57862,3,2
SO57863,12,6
SO57865,3,2
SO57866,6,3
SO57867,3,2
SO57868,1,1
SO57869,3,2
SO57870,3,2
SO57871,6,3
SO57872,3,2
SO57873,6,3
SO57874,1,1
SO57875,3,2
SO57876,6,3
SO57877,6,3
SO57878,6,3
SO57879,12,6
SO57880,1,1
SO57881,3,2
SO57882,6,3
SO57883,3,2
SO57884,1,1
SO57885,3,2
SO57886,1,1
SO57887,3,2
SO57888,6,3
SO57889,6,3
SO57890,10,4
SO57891,10,4
SO57892,6,3
SO57893,6,3
SO57895,12,6
SO57896,15,5
SO57897,3,2
SO57899,10,4
SO57902,6,3
SO57903,10,4
SO57904,1,1
SO57905,6,4
SO57906,6,3
SO57907,6,3
SO57908,3,2
SO57909,3,2
SO57910,21,6
SO57911,3,2
SO57912,6,3
SO57913,3,2
SO57914,6,3
SO57915,6,3
SO57916,10,4
SO57917,10,4
SO57918,1,1
SO57919,1,1
SO57920,3,2
SO57921,6,3
SO57922,10,4
SO57923,1,1
SO57924,1,1
SO57925,3,2
SO57926,6,3
SO57927,3,2
SO57928,1,1
SO57929,6,3
SO57930,15,5
SO57931,3,2
SO57932,3,2
SO57933,3,2
SO57934,10,4
SO57935,6,3
SO57936,3,2
SO57937,6,3
SO57938,45,15
SO57939,12,6
SO57940,20,8
SO57942,10,4
SO57943,6,3
SO57944,1,1
SO57945,20,8
SO57946,12,6
SO57947,6,4
SO57949,6,3
SO57951,10,4
SO57952,3,2
SO57953,20,8
SO57954,6,3
SO57955,3,2
SO57956,6,3
SO57957,1,1
SO57958,1,1
SO57959,20,8
SO57960,10,4
SO57961,3,2
SO57962,1,1
SO57963,6,3
SO57964,15,5
SO57965,3,2
SO57966,1,1
SO57967,1,1
SO57968,1,1
SO57969,3,2
SO57970,3,2
SO57971,10,4
SO57973,10,4
SO57974,6,3
SO57975,10,4
SO57976,6,3
SO57977,12,6
SO57978,2,2
SO57979,6,3
SO57980,3,2
SO57981,6,3
SO57982,1,1
SO57983,3,2
SO57984,3,2
SO57985,3,2
SO57986,3,2
SO57987,21,6
SO57988,3,2
SO57989,3,2
SO57990,3,2
SO57991,3,2
SO57992,21,6
SO57993,6,3
SO57994,12,6
SO57995,3,2
SO57996,3,2
SO57997,3,2
SO57998,20,8
SO57999,6,3
SO58000,12,6
SO58001,6,3
SO58002,1,1
SO58004,10,4
SO58005,10,4
SO58007,1,1
SO58008,10,4
SO58009,1,1
SO58011,1,1
SO58012,1,1
SO58013,10,4
SO58014,20,8
SO58018,3,2
SO58019,6,3
SO58020,6,3
SO58021,3,2
SO58022,6,3
SO58023,6,3
SO58024,6,4
SO58026,1,1
SO58027,6,3
SO58028,1,1
SO58029,2,2
SO58030,1,1
SO58031,3,2
SO58032,3,2
SO58033,3,2
SO58034,10,4
SO58035,3,2
SO58036,1,1
SO58037,3,2
SO58038,6,3
SO58039,1,1
SO58040,6,3
SO58041,3,2
SO58042,6,3
SO58043,6,3
SO58044,1,1
SO58045,1,1
SO58046,3,2
SO58047,3,2
SO58048,12,6
SO58049,6,3
SO58050,1,1
SO58051,3,2
SO58052,3,2
SO58053,1,1
SO58054,1,1
SO58055,6,4
SO58056,10,4
SO58058,6,3
SO58059,6,3
SO58060,1,1
SO58061,12,6
SO58064,15,5
SO58065,6,3
SO58066,6,3
SO58068,6,3
SO58069,15,5
SO58070,6,3
SO58071,6,3
SO58072,6,3
SO58073,6,3
SO58074,3,2
SO58075,3,2
SO58076,3,2
SO58077,1,1
SO58078,3,2
SO58079,20,8
SO58080,3,2
SO58081,1,1
SO58082,3,2
SO58083,1,1
SO58084,6,3
SO58085,1,1
SO58086,6,3
SO58087,2,2
SO58088,6,3
SO58089,6,3
SO58090,6,3
SO58091,3,2
SO58092,1,1
SO58093,3,2
SO58094,3,2
SO58095,1,1
SO58096,3,2
SO58097,3,2
SO58098,3,2
SO58099,10,4
SO58100,1,1
SO58101,6,3
SO58102,6,3
SO58103,10,4
SO58104,12,6
SO58105,1,1
SO58106,3,2
SO58107,3,2
SO58108,12,6
SO58109,10,4
SO58110,6,4
SO58111,1,1
SO58114,6,3
SO58115,1,1
SO58116,10,4
SO58117,3,2
SO58118,10,4
SO58121,6,4
SO58122,10,4
SO58124,10,4
SO58125,3,2
SO58126,20,8
SO58127,10,4
SO58128,20,8
SO58129,6,3
SO58130,6,3
SO58131,3,2
SO58132,12,6
SO58133,10,4
SO58134,3,2
SO58135,6,3
SO58136,1,1
SO58137,1,1
SO58138,10,4
SO58139,3,2
SO58140,10,4
SO58141,30,10
SO58142,1,1
SO58143,1,1
SO58144,3,2
SO58145,3,2
SO58146,6,3
SO58147,10,4
SO58148,6,4
SO58149,6,4
SO58150,10,4
SO58151,3,2
SO58152,6,3
SO58153,6,3
SO58154,6,3
SO58155,3,2
SO58156,3,2
SO58157,1,1
SO58158,3,2
SO58159,1,1
SO58160,6,3
SO58161,1,1
SO58162,6,3
SO58163,3,2
SO58165,1,1
SO58166,3,2
SO58167,3,2
SO58168,3,2
SO58169,6,3
SO58170,10,4
SO58171,15,5
SO58172,1,1
SO58173,6,3
SO58174,6,4
SO58175,20,8
SO58176,30,10
SO58177,1,1
SO58178,20,8
SO58179,30,10
SO58180,6,3
SO58183,12,6
SO58184,10,4
SO58185,10,4
SO58186,10,4
SO58188,12,6
SO58189,20,8
SO58190,6,4
SO58191,6,3
SO58192,6,3
SO58193,15,5
SO58194,10,4
SO58195,21,6
SO58197,6,4
SO58198,3,2
SO58199,20,8
SO58200,6,3
SO58201,6,3
SO58202,12,6
SO58203,6,3
SO58204,6,3
SO58205,3,2
SO58206,6,3
SO58207,6,3
SO58208,6,3
SO58209,3,2
SO58210,3,2
SO58211,6,3
SO58212,6,4
SO58213,6,3
SO58214,6,3
SO58215,6,3
SO58216,1,1
SO58217,3,2
SO58218,3,2
SO58219,3,2
SO58220,20,8
SO58221,6,3
SO58222,3,2
SO58223,6,3
SO58224,15,5
SO58225,3,2
SO58226,10,4
SO58227,6,3
SO58228,3,2
SO58229,3,2
SO58230,15,5
SO58231,6,3
SO58232,6,4
SO58233,3,2
SO58235,3,2
SO58236,3,2
SO58238,10,4
SO58239,3,2
SO58240,1,1
SO58241,6,4
SO58242,10,4
SO58243,3,2
SO58245,15,5
SO58246,3,2
SO58247,10,4
SO58249,10,4
SO58250,1,1
SO58251,1,1
SO58252,3,2
SO58253,3,2
SO58254,3,2
SO58255,1,1
SO58256,6,3
SO58257,6,3
SO58258,1,1
SO58259,3,2
SO58260,1,1
SO58261,10,4
SO58262,3,2
SO58263,1,1
SO58264,6,3
SO58265,3,2
SO58266,3,2
SO58267,3,2
SO58268,3,2
